ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc,original_unit,was_normalized,normalization_multiplier
4191.0,2025.0,9/30/2025,Quarterly,139260286.0,53858428.0,26828624.0,13097682.0,11133207.0,1273015.0,345466488.0,247380791.0,98085697.0,160715842.0,81918087.0,87415585.0,52115996.0,16006669.0,549506.0,0.045004331,0.03222659,0.192650933,0.09405181,0.079945312,1.96190912,0.894799423,0.39649682,0.283922465,0.403107945,0.616119288,136.5955728,15457163.0,10.28870987,78797755.0,,Abdullah Saad Mohammed Abo Moati for Bookstores Co.,4191_2025,4.5%,3.2%,19.3%,9.4%,8.0%,2.0,0.9,39.6%,0.28,0.4,78797755.0,Q2025,139.3,4.5%,Industrial,100,False,True,3.2,19.3,9.4,8.0,39.6,28.4,11.1,345.5,247.4,9/30/2025,2025-Q4,Q4,Profit,Strong,Low,Weak,True,True,True,4191 - Abdullah Saad Mohammed Abo Moati for Bookstores Co.,0.045,0.0322,0.1927,0.0941,0.0799,Small Cap,22.0,549506.0,Other,26828624.0,98085697.0,15457163.0,78797755.0,8.0%,19.3%,4.5%,SAR,False,1
9634.0,2023.0,12/31/2023,Annual,108360737.0,41919137.0,66441600.0,51068735.0,50321716.0,14664.0,96999985.0,81629663.0,15370322.0,32076418.0,9480629.0,,1601896.0,57401259.0,91615.0,0.616463601,0.518780658,0.613151976,0.471284493,0.464390677,3.38336391,3.38336391,0.188293341,0.158456952,1.117121173,,5.395792389,57309644.0,3482.592403,22595789.0,,Adeer Real Estate Co.,9634_2023,61.6%,51.9%,61.3%,47.1%,46.4%,3.4,,18.8%,0.16,1.12,22595789.0,FY2023,108.4,61.6%,Industrial,93,True,False,51.9,61.3,47.1,46.4,18.8,15.8,50.3,97.0,81.6,12/31/2023,2023-FY,FY,Profit,Strong,Low,Excellent,True,True,True,9634 - Adeer Real Estate Co.,0.6165,0.5188,0.6132,0.4713,0.4644,Small Cap,100.0,91615.0,Real Estate,66441600.0,15370322.0,57309644.0,22595789.0,46.4%,61.3%,61.6%,SAR,False,1
9634.0,2024.0,6/30/2024,Quarterly,69721175.0,25098309.0,44622866.0,36888592.0,38508296.0,4021.0,127933072.0,120370828.0,7562244.0,63584950.0,3912495.0,,376084.0,28667473.0,22650.0,0.319913858,0.30100345,0.640018846,0.529087354,0.552318517,16.25176518,16.25176518,0.062824557,0.059110939,0.544981637,,1.968851787,28644823.0,9173.984581,59672455.0,,Adeer Real Estate Co.,9634_2024,32.0%,30.1%,64.0%,52.9%,55.2%,16.3,,6.3%,0.06,0.54,59672455.0,Q2024,69.7,32.0%,Industrial,93,False,False,30.1,64.0,52.9,55.2,6.3,5.9,38.5,127.9,120.4,6/30/2024,2024-Q3,Q3,Profit,Strong,Low,Excellent,True,True,True,9634 - Adeer Real Estate Co.,0.3199,0.301,0.64,0.5291,0.5523,Small Cap,100.0,22650.0,Real Estate,44622866.0,7562244.0,28644823.0,59672455.0,55.2%,64.0%,32.0%,SAR,False,1
9634.0,2024.0,12/31/2024,Annual,121038151.0,44168187.0,76869964.0,61521583.0,63691749.0,6282.0,99200620.0,89861981.0,9338639.0,35036048.0,4704381.0,,,58898196.0,444190.0,0.708773035,0.642049909,0.635088717,0.508282574,0.526212178,7.447536243,7.447536243,0.103922025,0.094138918,1.220135025,,,58454006.0,9793.311525,30331667.0,,Adeer Real Estate Co.,9634_2024,70.9%,64.2%,63.5%,50.8%,52.6%,7.4,,10.4%,0.09,1.22,30331667.0,FY2024,121.0,70.9%,Industrial,87,True,False,64.2,63.5,50.8,52.6,10.4,9.4,63.7,99.2,89.9,12/31/2024,2024-FY,FY,Profit,Strong,Low,Excellent,True,True,True,9634 - Adeer Real Estate Co.,0.7088,0.642,0.6351,0.5083,0.5262,Small Cap,100.0,444190.0,Real Estate,76869964.0,9338639.0,58454006.0,30331667.0,52.6%,63.5%,70.9%,SAR,False,1
9634.0,2025.0,6/30/2025,Quarterly,100746693.0,23756340.0,76990353.0,68738425.0,68327530.0,6762.0,195657503.0,143339411.0,52318092.0,131463784.0,47085451.0,,270719.0,81777348.0,178775.0,0.476683485,0.349220086,0.764197322,0.682289641,0.678211145,2.792025588,2.792025588,0.364994468,0.267396298,0.514913517,,0.980800779,81598573.0,10165.39855,84378333.0,,Adeer Real Estate Co.,9634_2025,47.7%,34.9%,76.4%,68.2%,67.8%,2.8,,36.5%,0.27,0.51,84378333.0,Q2025,100.7,47.7%,Industrial,93,False,True,34.9,76.4,68.2,67.8,36.5,26.7,68.3,195.7,143.3,6/30/2025,2025-Q3,Q3,Profit,Strong,Low,Excellent,True,True,True,9634 - Adeer Real Estate Co.,0.4767,0.3492,0.7642,0.6823,0.6782,Small Cap,100.0,178775.0,Real Estate,76990353.0,52318092.0,81598573.0,84378333.0,67.8%,76.4%,47.7%,SAR,False,1
1820.0,2020.0,3/31/2020,Quarterly,231054000.0,,,,2106000.0,28349000.0,3120565000.0,441778000.0,2678787000.0,325186000.0,797501000.0,25262000.0,105694000.0,40191000.0,3013000.0,0.0047671,0.000674878,,,0.009114752,0.407756229,0.376079779,6.063649616,0.858430124,0.074042361,,166.9666398,37178000.0,,-472315000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,0.5%,0.1%,,,0.9%,0.4,0.4,606.4%,0.86,0.07,-472315.0,Q2020,200.0,0.5%,Service,80,False,False,0.1,,,0.9,606.4,85.8,0.0,3100.0,400.0,3/31/2020,2020-Q2,Q2,Profit,Weak,High,Weak,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0048,0.0007,0.0,0.0,0.0091,Small Cap,0.0,3013000.0,Other,,2678787000.0,37178000.0,-472315000.0,0.9%,,0.5%,thousands,True,1000
1820.0,2020.0,6/30/2020,Quarterly,350632000.0,,,,2069000.0,24053000.0,2473866000.0,443903000.0,2029963000.0,362087000.0,832391000.0,26169000.0,131017000.0,24342000.0,11805000.0,0.004660928,0.000836343,,,0.005900773,0.434996294,0.403557943,4.572987792,0.820563038,0.141734435,,136.3857406,12537000.0,,-470304000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,0.5%,0.1%,,,0.6%,0.4,0.4,457.3%,0.82,0.14,-470304.0,Q2020,400.0,0.5%,Service,80,False,False,0.1,,,0.6,457.3,82.1,0.0,2500.0,400.0,6/30/2020,2020-Q3,Q3,Profit,Weak,High,Weak,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0047,0.0008,0.0,0.0,0.0059,Small Cap,0.0,11805000.0,Other,,2029963000.0,12537000.0,-470304000.0,0.6%,,0.5%,thousands,True,1000
1820.0,2020.0,9/30/2020,Quarterly,463864000.0,,,,-109324000.0,18171000.0,2336172000.0,334604000.0,2001568000.0,316571000.0,862325000.0,26515000.0,104146000.0,33695000.0,26449000.0,-0.326726519,-0.046796212,,,-0.235681148,0.367113327,0.33636506,5.981900993,0.856772532,0.198557298,,81.94921356,7246000.0,,-545754000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,-32.7%,-4.7%,,,-23.6%,0.4,0.3,598.2%,0.86,0.2,-545754.0,Q2020,500.0,-32.7%,Service,80,False,False,-4.7,,,-23.6,598.2,85.7,-100.0,2300.0,300.0,9/30/2020,2020-Q4,Q4,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.3267,-0.0468,0.0,0.0,-0.2357,Small Cap,0.0,26449000.0,Other,,2001568000.0,7246000.0,-545754000.0,-23.6%,,-32.7%,thousands,True,1000
1820.0,2020.0,12/31/2020,Annual,613108000.0,,,,-200156000.0,89213000.0,2205307000.0,247424000.0,1957883000.0,244992000.0,778316000.0,22979000.0,55598000.0,81351000.0,42647000.0,-0.808959519,-0.09076106,,,-0.326461243,0.314771892,0.285247894,7.913068255,0.88780519,0.278014807,,33.09901355,38704000.0,,-533324000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,-80.9%,-9.1%,,,-32.6%,0.3,0.3,791.3%,0.89,0.28,-533324.0,FY2020,600.0,-80.9%,Service,80,True,False,-9.1,,,-32.6,791.3,88.8,-200.0,2200.0,200.0,12/31/2020,2020-FY,FY,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.809,-0.0908,0.0,0.0,-0.3265,Small Cap,0.0,42647000.0,Other,,1957883000.0,38704000.0,-533324000.0,-32.6%,,-80.9%,thousands,True,1000
1820.0,2021.0,3/31/2021,Quarterly,140990000.0,,,,-60103000.0,16764000.0,2213453000.0,187321000.0,2026132000.0,228811000.0,871919000.0,21785000.0,57428000.0,49238000.0,8488000.0,-0.320855644,-0.027153502,,,-0.426292645,0.262422312,0.237437193,10.81636335,0.915371594,0.063696857,,148.6716788,40750000.0,,-643108000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,-32.1%,-2.7%,,,-42.6%,0.3,0.2,1081.6%,0.92,0.06,-643108.0,Q2021,100.0,-32.1%,Service,80,False,False,-2.7,,,-42.6,1081.6,91.5,-100.0,2200.0,200.0,3/31/2021,2021-Q2,Q2,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.3209,-0.0272,0.0,0.0,-0.4263,Small Cap,0.0,8488000.0,Other,,2026132000.0,40750000.0,-643108000.0,-42.6%,,-32.1%,thousands,True,1000
1820.0,2021.0,6/30/2021,Quarterly,323642000.0,,,,-69951000.0,16892000.0,2128767000.0,116598000.0,2012169000.0,240170000.0,775760000.0,21349000.0,64532000.0,140019000.0,11251000.0,-0.599933103,-0.032859867,,,-0.216136966,0.309593173,0.282073064,17.25732002,0.945227449,0.152032609,,72.77850217,128768000.0,,-535590000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,-60.0%,-3.3%,,,-21.6%,0.3,0.3,1725.7%,0.95,0.15,-535590.0,Q2021,300.0,-60.0%,Service,80,False,False,-3.3,,,-21.6,1725.7,94.5,-100.0,2100.0,100.0,6/30/2021,2021-Q3,Q3,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.5999,-0.0329,0.0,0.0,-0.2161,Small Cap,0.0,11251000.0,Other,,2012169000.0,128768000.0,-535590000.0,-21.6%,,-60.0%,thousands,True,1000
1820.0,2021.0,9/30/2021,Quarterly,514653000.0,,,,6182000.0,16018000.0,2308449000.0,426651000.0,1881798000.0,461530000.0,673214000.0,18701000.0,81053000.0,175497000.0,17701000.0,0.014489595,0.002677989,,,0.012011977,0.685562095,0.657783409,4.410626015,0.815178503,0.222943197,,57.48406208,157796000.0,,-211684000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,1.4%,0.3%,,,1.2%,0.7,0.7,441.1%,0.82,0.22,-211684.0,Q2021,500.0,1.4%,Service,80,False,False,0.3,,,1.2,441.1,81.5,0.0,2300.0,400.0,9/30/2021,2021-Q4,Q4,Profit,Weak,High,Weak,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0145,0.0027,0.0,0.0,0.012,Small Cap,0.0,17701000.0,Other,,1881798000.0,157796000.0,-211684000.0,1.2%,,1.4%,thousands,True,1000
1820.0,2021.0,12/31/2021,Annual,708417000.0,,,,-173715000.0,65034000.0,2158149000.0,372044000.0,1786105000.0,325062000.0,535027000.0,18486000.0,88195000.0,149276000.0,28957000.0,-0.466920579,-0.080492589,,,-0.245215742,0.607561861,0.573010334,4.800789692,0.827609678,0.328252127,,45.44099732,120319000.0,,-209965000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,-46.7%,-8.0%,,,-24.5%,0.6,0.6,480.1%,0.83,0.33,-209965.0,FY2021,700.0,-46.7%,Service,80,True,False,-8.0,,,-24.5,480.1,82.8,-200.0,2200.0,400.0,12/31/2021,2021-FY,FY,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.4669,-0.0805,0.0,0.0,-0.2452,Small Cap,0.0,28957000.0,Other,,1786105000.0,120319000.0,-209965000.0,-24.5%,,-46.7%,thousands,True,1000
1820.0,2022.0,3/31/2022,Quarterly,172377000.0,,,,-31989000.0,14943000.0,2106752000.0,339214000.0,1767538000.0,322768000.0,539623000.0,18133000.0,82468000.0,38966000.0,3033000.0,-0.094303301,-0.015184037,,,-0.185575802,0.598136106,0.564533017,5.210687059,0.838987218,0.081821211,,174.6220203,35933000.0,,-216855000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,-9.4%,-1.5%,,,-18.6%,0.6,0.6,521.1%,0.84,0.08,-216855.0,Q2022,200.0,-9.4%,Service,80,False,False,-1.5,,,-18.6,521.1,83.9,0.0,2100.0,300.0,3/31/2022,2022-Q2,Q2,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.0943,-0.0152,0.0,0.0,-0.1856,Small Cap,0.0,3033000.0,Other,,1767538000.0,35933000.0,-216855000.0,-18.6%,,-9.4%,thousands,True,1000
1820.0,2022.0,6/30/2022,Quarterly,344442000.0,,,,-35664000.0,15143000.0,2051769000.0,303253000.0,1748516000.0,296621000.0,520616000.0,18230000.0,84245000.0,77918000.0,15689000.0,-0.117604772,-0.017382074,,,-0.10354138,0.569750065,0.534733854,5.765865465,0.852199249,0.167875623,,89.27315774,62229000.0,,-223995000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,-11.8%,-1.7%,,,-10.4%,0.6,0.5,576.6%,0.85,0.17,-223995.0,Q2022,300.0,-11.8%,Service,80,False,False,-1.7,,,-10.4,576.6,85.2,0.0,2100.0,300.0,6/30/2022,2022-Q3,Q3,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.1176,-0.0174,0.0,0.0,-0.1035,Small Cap,0.0,15689000.0,Other,,1748516000.0,62229000.0,-223995000.0,-10.4%,,-11.8%,thousands,True,1000
1820.0,2022.0,9/30/2022,Quarterly,520939000.0,,,,11221000.0,14654000.0,2020614000.0,315397000.0,1705217000.0,355112000.0,565785000.0,19089000.0,79305000.0,143649000.0,25974000.0,0.035577383,0.005553263,,,0.02153995,0.627644777,0.593905812,5.406573303,0.843910316,0.257812229,,55.56567084,117675000.0,,-210673000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,3.6%,0.6%,,,2.2%,0.6,0.6,540.7%,0.84,0.26,-210673.0,Q2022,500.0,3.6%,Service,80,False,False,0.6,,,2.2,540.7,84.4,0.0,2000.0,300.0,9/30/2022,2022-Q4,Q4,Profit,Weak,High,Weak,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0356,0.0056,0.0,0.0,0.0215,Small Cap,0.0,25974000.0,Other,,1705217000.0,117675000.0,-210673000.0,2.2%,,3.6%,thousands,True,1000
1820.0,2022.0,12/31/2022,Annual,720893000.0,,,,-81488000.0,58839000.0,2066938000.0,290166000.0,1776772000.0,304274000.0,533443000.0,19530000.0,92413000.0,109223000.0,54180000.0,-0.280832351,-0.039424501,,,-0.11303758,0.570396462,0.53378524,6.123294942,0.859615528,0.348773403,,46.79022407,55043000.0,,-229169000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,-28.1%,-3.9%,,,-11.3%,0.6,0.5,612.3%,0.86,0.35,-229169.0,FY2022,700.0,-28.1%,Service,80,True,False,-3.9,,,-11.3,612.3,86.0,-100.0,2100.0,300.0,12/31/2022,2022-FY,FY,Loss,Weak,High,Negative,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.2808,-0.0394,0.0,0.0,-0.113,Small Cap,0.0,54180000.0,Other,,1776772000.0,55043000.0,-229169000.0,-11.3%,,-28.1%,thousands,True,1000
1820.0,2023.0,3/31/2023,Quarterly,163838000.0,138623000.0,25215000.0,-17195000.0,-34343000.0,20354000.0,2098473000.0,255383000.0,1843090000.0,322949000.0,584246000.0,22758000.0,93719000.0,56314000.0,26330000.0,-0.134476453,-0.01636571,0.153902025,-0.104951232,-0.209615596,0.552762021,0.513809252,7.216964324,0.878300555,0.078074867,6.091176729,208.7881627,29984000.0,-0.844797091,-261297000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,-13.4%,-1.6%,15.4%,-10.5%,-21.0%,0.6,0.5,721.7%,0.88,0.08,-261297.0,Q2023,200.0,-13.4%,Industrial,100,False,False,-1.6,15.4,-10.5,-21.0,721.7,87.8,0.0,2100.0,300.0,3/31/2023,2023-Q2,Q2,Loss,Weak,High,Negative,True,True,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.1345,-0.0164,0.1539,-0.105,-0.2096,Small Cap,0.0,26330000.0,Other,25215000.0,1843090000.0,29984000.0,-261297000.0,-21.0%,15.4%,-13.4%,thousands,True,1000
1820.0,2023.0,6/30/2023,Quarterly,364919000.0,,,,4943000.0,18123000.0,2089561000.0,261546000.0,1828015000.0,307362000.0,559598000.0,22163000.0,90083000.0,103393000.0,62144000.0,0.018899161,0.002365569,,,0.013545472,0.549255001,0.509649784,6.989267662,0.874832082,0.174639075,,90.10299546,41249000.0,,-252236000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,1.9%,0.2%,,,1.4%,0.5,0.5,698.9%,0.87,0.17,-252236.0,Q2023,400.0,1.9%,Service,80,False,False,0.2,,,1.4,698.9,87.5,0.0,2100.0,300.0,6/30/2023,2023-Q3,Q3,Profit,Weak,High,Weak,False,False,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0189,0.0024,0.0,0.0,0.0135,Small Cap,0.0,62144000.0,Other,,1828015000.0,41249000.0,-252236000.0,1.4%,,1.9%,thousands,True,1000
1820.0,2023.0,9/30/2023,Quarterly,578305000.0,153442000.0,59944000.0,28881000.0,7146000.0,19903000.0,2046530000.0,269450000.0,1777080000.0,303978000.0,582834000.0,20242000.0,101421000.0,191740000.0,86049000.0,0.02652069,0.003491764,0.103654646,0.049940775,0.012356801,0.521551591,0.48682129,6.59521247,0.868338114,0.282578315,7.580377433,64.01235507,105691000.0,1.451087776,-278856000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,2.7%,0.3%,10.4%,5.0%,1.2%,0.5,0.5,659.5%,0.87,0.28,-278856.0,Q2023,600.0,2.7%,Industrial,100,False,False,0.3,10.4,5.0,1.2,659.5,86.8,0.0,2000.0,300.0,9/30/2023,2023-Q4,Q4,Profit,Weak,High,Weak,True,True,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0265,0.0035,0.1037,0.0499,0.0124,Small Cap,0.0,86049000.0,Other,59944000.0,1777080000.0,105691000.0,-278856000.0,1.2%,10.4%,2.7%,thousands,True,1000
1820.0,2023.0,12/31/2023,Annual,,,,,,,2047092000.0,203433000.0,1843659000.0,259467000.0,568996000.0,18026000.0,79671000.0,,,,,,,,0.456008478,0.424328115,9.062733185,0.900623421,,,,,,-309529000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,,,,,,0.5,0.4,906.3%,0.9,,-309529.0,FY2023,,,Service,47,True,False,,,,,906.3,90.1,,2000.0,200.0,12/31/2023,2023-FY,FY,,Weak,High,,False,False,False,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0,0.0,0.0,0.0,0.0,Small Cap,,0.0,Other,,1843659000.0,,-309529000.0,,,,thousands,True,1000
1820.0,2024.0,3/31/2024,Quarterly,158114000.0,113524000.0,44590000.0,5897000.0,4224000.0,20445000.0,2109196000.0,207302000.0,1901894000.0,297830000.0,627425000.0,16649000.0,99603000.0,84959000.0,67101000.0,0.02037607,0.002002659,0.282011713,0.037295875,0.026714902,0.474686217,0.448150775,9.174508688,0.901715156,0.07496411,6.818667788,229.9296394,17858000.0,0.28843238,-329595000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2024,2.0%,0.2%,28.2%,3.7%,2.7%,0.5,0.4,917.5%,0.9,0.07,-329595.0,Q2024,200.0,2.0%,Industrial,100,False,False,0.2,28.2,3.7,2.7,917.5,90.2,0.0,2100.0,200.0,3/31/2024,2024-Q2,Q2,Profit,Weak,High,Weak,True,True,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0204,0.002,0.282,0.0373,0.0267,Small Cap,0.0,67101000.0,Other,44590000.0,1901894000.0,17858000.0,-329595000.0,2.7%,28.2%,2.0%,thousands,True,1000
1820.0,2024.0,9/30/2024,Quarterly,505704000.0,116822000.0,44275000.0,25625000.0,7266000.0,21346000.0,1996803000.0,221352000.0,1775451000.0,237246000.0,569049000.0,16951000.0,76302000.0,260127000.0,93238000.0,0.032825545,0.003638817,0.087551216,0.050671935,0.014368089,0.416916645,0.387128349,8.020939499,0.889146801,0.253256831,6.8917468,55.07219638,166889000.0,1.200459102,-331803000.0,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2024,3.3%,0.4%,8.8%,5.1%,1.4%,0.4,0.4,802.1%,0.89,0.25,-331803.0,Q2024,500.0,3.3%,Industrial,100,False,False,0.4,8.8,5.1,1.4,802.1,88.9,0.0,2000.0,200.0,9/30/2024,2024-Q4,Q4,Profit,Weak,High,Weak,True,True,True,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0328,0.0036,0.0876,0.0507,0.0144,Small Cap,0.0,93238000.0,Other,44275000.0,1775451000.0,166889000.0,-331803000.0,1.4%,8.8%,3.3%,thousands,True,1000
2240.0,2024.0,9/30/2024,Quarterly,4281151000.0,1369333000.0,272121000.0,48730000.0,18444000.0,41356000.0,6303199000.0,653227000.0,5649972000.0,5200223000.0,5350131000.0,1399680000.0,1984878000.0,241786000.0,72774000.0,0.028235208,0.002926133,0.063562579,0.011382453,0.004308187,0.971980499,0.710364475,8.649324048,0.896365798,0.679202894,0.978318616,169.2256288,169012000.0,1.178305445,-149908000.0,,Advanced Building Industries Co.,2240_2024,2.8%,0.3%,6.4%,1.1%,0.4%,1.0,0.7,864.9%,0.9,0.68,-149908.0,Q2024,4300.0,2.8%,Industrial,100,False,False,0.3,6.4,1.1,0.4,864.9,89.6,0.0,6300.0,700.0,9/30/2024,2024-Q4,Q4,Profit,Weak,High,Weak,True,True,True,2240 - Advanced Building Industries Co.,0.0282,0.0029,0.0636,0.0114,0.0043,Small Cap,0.0,72774000.0,Other,272121000.0,5649972000.0,169012000.0,-149908000.0,0.4%,6.4%,2.8%,thousands,True,1000
2240.0,2024.0,12/31/2024,Annual,,,,,,,6033116000.0,545437000.0,5487679000.0,4933179000.0,5145432000.0,1438895000.0,1923695000.0,,,,,,,,0.958749236,0.679104106,10.06106846,0.909592821,,,,,,-212253000.0,,Advanced Building Industries Co.,2240_2024,,,,,,1.0,0.7,1006.1%,0.91,,-212253.0,FY2024,,,Service,47,True,False,,,,,1006.1,91.0,,6000.0,500.0,12/31/2024,2024-FY,FY,,Weak,High,,False,False,False,2240 - Advanced Building Industries Co.,0.0,0.0,0.0,0.0,0.0,Small Cap,,0.0,Other,,5487679000.0,,-212253000.0,,,,thousands,True,1000
2240.0,2025.0,9/30/2025,Quarterly,4556293000.0,1259119000.0,318482000.0,74213000.0,49731000.0,42795000.0,5969153000.0,674872000.0,5294281000.0,4810889000.0,4861657000.0,1578693000.0,1945777000.0,20435000.0,135131000.0,0.073689529,0.008331333,0.069899368,0.016288022,0.010914794,0.98955747,0.664834232,7.844866878,0.886940073,0.763306452,0.797570522,155.8742173,-114696000.0,1.734151186,-50768000.0,,Advanced Building Industries Co.,2240_2025,7.4%,0.8%,7.0%,1.6%,1.1%,1.0,0.7,784.5%,0.89,0.76,-50768.0,Q2025,4600.0,7.4%,Industrial,100,False,True,0.8,7.0,1.6,1.1,784.5,88.7,0.0,6000.0,700.0,9/30/2025,2025-Q4,Q4,Profit,Weak,High,Average,True,True,True,2240 - Advanced Building Industries Co.,0.0737,0.0083,0.0699,0.0163,0.0109,Small Cap,11.0,135131000.0,Other,318482000.0,5294281000.0,-114696000.0,-50768000.0,1.1%,7.0%,7.4%,thousands,True,1000
4001.0,2020.0,3/31/2020,Quarterly,2379494000.0,1920173000.0,459321000.0,110718000.0,99491000.0,675000.0,5329801000.0,1487230000.0,3842571000.0,1827135000.0,2585867000.0,1004729000.0,44696000.0,,57179000.0,0.066896849,0.018666926,0.193033057,0.046530061,0.041811831,0.706585064,0.318038785,2.583709984,0.720959563,0.446450815,1.911135241,6.856096296,,164.0266667,-758732000.0,,Abdullah Al Othaim Markets Co.,4001_2020,6.7%,1.9%,19.3%,4.7%,4.2%,0.7,0.3,258.4%,0.72,0.45,-758732.0,Q2020,2400.0,6.7%,Industrial,93,False,False,1.9,19.3,4.7,4.2,258.4,72.1,100.0,5300.0,1500.0,3/31/2020,2020-Q2,Q2,Profit,Weak,High,Average,True,True,False,4001 - Abdullah Al Othaim Markets Co.,0.0669,0.0187,0.193,0.0465,0.0418,Small Cap,11.0,57179000.0,Consumer Staples,459321000.0,3842571000.0,,-758732000.0,4.2%,19.3%,6.7%,thousands,True,1000
4001.0,2020.0,6/30/2020,Quarterly,4953922000.0,2062281000.0,512146000.0,149092000.0,126366000.0,9000.0,5035685000.0,1611519000.0,3424166000.0,1555090000.0,2138015000.0,687429000.0,46215000.0,804302000.0,82820000.0,0.078414217,0.025094103,0.103381926,0.03009575,0.025508274,0.72735224,0.405825497,2.124806471,0.679980181,0.983763281,2.999991272,3.405074807,721482000.0,16565.77778,-582925000.0,,Abdullah Al Othaim Markets Co.,4001_2020,7.8%,2.5%,10.3%,3.0%,2.6%,0.7,0.4,212.5%,0.68,0.98,-582925.0,Q2020,5000.0,7.8%,Industrial,100,False,False,2.5,10.3,3.0,2.6,212.5,68.0,100.0,5000.0,1600.0,6/30/2020,2020-Q3,Q3,Profit,Weak,High,Average,True,True,True,4001 - Abdullah Al Othaim Markets Co.,0.0784,0.0251,0.1034,0.0301,0.0255,Small Cap,22.0,82820000.0,Consumer Staples,512146000.0,3424166000.0,721482000.0,-582925000.0,2.6%,10.3%,7.8%,thousands,True,1000
