ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc
9634,2024,12/31/2024,Annual,121038151,44168187,76869964,61521583,63691749,6282,99200620,89861981,9338639,35036048,4704381,,,58898196,444190,0.708773035,0.642049909,0.635088717,0.508282574,0.526212178,7.447536243,7.447536243,0.103922025,0.094138918,1.220135025,,,58454006,9793.311525,30331667,,Adeer Real Estate Co.,9634_2024,70.9%,64.2%,63.5%,50.8%,52.6%,7.4,,10.4%,0.09,1.22,30331667,FY2024,121,70.9%,Industrial,87,TRUE,FALSE,64.2,63.5,50.8,52.6,10.4,9.4,63.7,99.2,89.9,12/31/2024,2024-FY,FY,Profit,Strong,Low,Excellent,TRUE,TRUE,TRUE,9634 - Adeer Real Estate Co.,0.7088,0.642,0.6351,0.5083,0.5262,Small Cap,100,444190,Real Estate,76869964,9338639,58454006,30331667,52.6%,63.5%,70.9%
9634,2025,6/30/2025,Quarterly,100746693,23756340,76990353,68738425,68327530,6762,195657503,143339411,52318092,131463784,47085451,,270719,81777348,178775,0.476683485,0.349220086,0.764197322,0.682289641,0.678211145,2.792025588,2.792025588,0.364994468,0.267396298,0.514913517,,0.980800779,81598573,10165.39855,84378333,,Adeer Real Estate Co.,9634_2025,47.7%,34.9%,76.4%,68.2%,67.8%,2.8,,36.5%,0.27,0.51,84378333,Q2025,100.7,47.7%,Industrial,93,FALSE,TRUE,34.9,76.4,68.2,67.8,36.5,26.7,68.3,195.7,143.3,6/30/2025,2025-Q3,Q3,Profit,Strong,Low,Excellent,TRUE,TRUE,TRUE,9634 - Adeer Real Estate Co.,0.4767,0.3492,0.7642,0.6823,0.6782,Small Cap,100,178775,Real Estate,76990353,52318092,81598573,84378333,67.8%,76.4%,47.7%
1820,2020,3/31/2020,Quarterly,231054,,,,2106,28349,3120565,441778,2678787,325186,797501,25262,105694,40191,3013,0.0047671,0.000674878,,,0.009114752,0.407756229,0.376079779,6.063649616,0.858430124,0.074042361,,166.9666398,37178,,-472315,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,0.5%,0.1%,,,0.9%,0.4,0.4,606.4%,0.86,0.07,-472315,Q2020,0.2,0.5%,Service,80,FALSE,FALSE,0.1,,,0.9,606.4,85.8,0,3.1,0.4,3/31/2020,2020-Q2,Q2,Profit,Weak,High,Weak,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0048,0.0007,0,0,0.0091,Small Cap,0,3013,Other,,2678787,37178,-472315,0.9%,,0.5%
1820,2020,6/30/2020,Quarterly,350632,,,,2069,24053,2473866,443903,2029963,362087,832391,26169,131017,24342,11805,0.004660928,0.000836343,,,0.005900773,0.434996294,0.403557943,4.572987792,0.820563038,0.141734435,,136.3857406,12537,,-470304,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,0.5%,0.1%,,,0.6%,0.4,0.4,457.3%,0.82,0.14,-470304,Q2020,0.4,0.5%,Service,80,FALSE,FALSE,0.1,,,0.6,457.3,82.1,0,2.5,0.4,6/30/2020,2020-Q3,Q3,Profit,Weak,High,Weak,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0047,0.0008,0,0,0.0059,Small Cap,0,11805,Other,,2029963,12537,-470304,0.6%,,0.5%
1820,2020,9/30/2020,Quarterly,463864,,,,-109324,18171,2336172,334604,2001568,316571,862325,26515,104146,33695,26449,-0.326726519,-0.046796212,,,-0.235681148,0.367113327,0.33636506,5.981900993,0.856772532,0.198557298,,81.94921356,7246,,-545754,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,-32.7%,-4.7%,,,-23.6%,0.4,0.3,598.2%,0.86,0.20,-545754,Q2020,0.5,-32.7%,Service,80,FALSE,FALSE,-4.7,,,-23.6,598.2,85.7,-0.1,2.3,0.3,9/30/2020,2020-Q4,Q4,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.3267,-0.0468,0,0,-0.2357,Small Cap,0,26449,Other,,2001568,7246,-545754,-23.6%,,-32.7%
1820,2020,12/31/2020,Annual,613108,,,,-200156,89213,2205307,247424,1957883,244992,778316,22979,55598,81351,42647,-0.808959519,-0.09076106,,,-0.326461243,0.314771892,0.285247894,7.913068255,0.88780519,0.278014807,,33.09901355,38704,,-533324,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2020,-80.9%,-9.1%,,,-32.6%,0.3,0.3,791.3%,0.89,0.28,-533324,FY2020,0.6,-80.9%,Service,80,TRUE,FALSE,-9.1,,,-32.6,791.3,88.8,-0.2,2.2,0.2,12/31/2020,2020-FY,FY,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.809,-0.0908,0,0,-0.3265,Small Cap,0,42647,Other,,1957883,38704,-533324,-32.6%,,-80.9%
1820,2021,3/31/2021,Quarterly,140990,,,,-60103,16764,2213453,187321,2026132,228811,871919,21785,57428,49238,8488,-0.320855644,-0.027153502,,,-0.426292645,0.262422312,0.237437193,10.81636335,0.915371594,0.063696857,,148.6716788,40750,,-643108,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,-32.1%,-2.7%,,,-42.6%,0.3,0.2,1081.6%,0.92,0.06,-643108,Q2021,0.1,-32.1%,Service,80,FALSE,FALSE,-2.7,,,-42.6,1081.6,91.5,-0.1,2.2,0.2,3/31/2021,2021-Q2,Q2,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.3209,-0.0272,0,0,-0.4263,Small Cap,0,8488,Other,,2026132,40750,-643108,-42.6%,,-32.1%
1820,2021,6/30/2021,Quarterly,323642,,,,-69951,16892,2128767,116598,2012169,240170,775760,21349,64532,140019,11251,-0.599933103,-0.032859867,,,-0.216136966,0.309593173,0.282073064,17.25732002,0.945227449,0.152032609,,72.77850217,128768,,-535590,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,-60.0%,-3.3%,,,-21.6%,0.3,0.3,1725.7%,0.95,0.15,-535590,Q2021,0.3,-60.0%,Service,80,FALSE,FALSE,-3.3,,,-21.6,1725.7,94.5,-0.1,2.1,0.1,6/30/2021,2021-Q3,Q3,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.5999,-0.0329,0,0,-0.2161,Small Cap,0,11251,Other,,2012169,128768,-535590,-21.6%,,-60.0%
1820,2021,9/30/2021,Quarterly,514653,,,,6182,16018,2308449,426651,1881798,461530,673214,18701,81053,175497,17701,0.014489595,0.002677989,,,0.012011977,0.685562095,0.657783409,4.410626015,0.815178503,0.222943197,,57.48406208,157796,,-211684,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,1.4%,0.3%,,,1.2%,0.7,0.7,441.1%,0.82,0.22,-211684,Q2021,0.5,1.4%,Service,80,FALSE,FALSE,0.3,,,1.2,441.1,81.5,0,2.3,0.4,9/30/2021,2021-Q4,Q4,Profit,Weak,High,Weak,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0145,0.0027,0,0,0.012,Small Cap,0,17701,Other,,1881798,157796,-211684,1.2%,,1.4%
1820,2021,12/31/2021,Annual,708417,,,,-173715,65034,2158149,372044,1786105,325062,535027,18486,88195,149276,28957,-0.466920579,-0.080492589,,,-0.245215742,0.607561861,0.573010334,4.800789692,0.827609678,0.328252127,,45.44099732,120319,,-209965,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2021,-46.7%,-8.0%,,,-24.5%,0.6,0.6,480.1%,0.83,0.33,-209965,FY2021,0.7,-46.7%,Service,80,TRUE,FALSE,-8,,,-24.5,480.1,82.8,-0.2,2.2,0.4,12/31/2021,2021-FY,FY,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.4669,-0.0805,0,0,-0.2452,Small Cap,0,28957,Other,,1786105,120319,-209965,-24.5%,,-46.7%
1820,2022,3/31/2022,Quarterly,172377,,,,-31989,14943,2106752,339214,1767538,322768,539623,18133,82468,38966,3033,-0.094303301,-0.015184037,,,-0.185575802,0.598136106,0.564533017,5.210687059,0.838987218,0.081821211,,174.6220203,35933,,-216855,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,-9.4%,-1.5%,,,-18.6%,0.6,0.6,521.1%,0.84,0.08,-216855,Q2022,0.2,-9.4%,Service,80,FALSE,FALSE,-1.5,,,-18.6,521.1,83.9,0,2.1,0.3,3/31/2022,2022-Q2,Q2,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.0943,-0.0152,0,0,-0.1856,Small Cap,0,3033,Other,,1767538,35933,-216855,-18.6%,,-9.4%
1820,2022,6/30/2022,Quarterly,344442,,,,-35664,15143,2051769,303253,1748516,296621,520616,18230,84245,77918,15689,-0.117604772,-0.017382074,,,-0.10354138,0.569750065,0.534733854,5.765865465,0.852199249,0.167875623,,89.27315774,62229,,-223995,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,-11.8%,-1.7%,,,-10.4%,0.6,0.5,576.6%,0.85,0.17,-223995,Q2022,0.3,-11.8%,Service,80,FALSE,FALSE,-1.7,,,-10.4,576.6,85.2,0,2.1,0.3,6/30/2022,2022-Q3,Q3,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.1176,-0.0174,0,0,-0.1035,Small Cap,0,15689,Other,,1748516,62229,-223995,-10.4%,,-11.8%
1820,2022,9/30/2022,Quarterly,520939,,,,11221,14654,2020614,315397,1705217,355112,565785,19089,79305,143649,25974,0.035577383,0.005553263,,,0.02153995,0.627644777,0.593905812,5.406573303,0.843910316,0.257812229,,55.56567084,117675,,-210673,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,3.6%,0.6%,,,2.2%,0.6,0.6,540.7%,0.84,0.26,-210673,Q2022,0.5,3.6%,Service,80,FALSE,FALSE,0.6,,,2.2,540.7,84.4,0,2,0.3,9/30/2022,2022-Q4,Q4,Profit,Weak,High,Weak,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0356,0.0056,0,0,0.0215,Small Cap,0,25974,Other,,1705217,117675,-210673,2.2%,,3.6%
1820,2022,12/31/2022,Annual,720893,,,,-81488,58839,2066938,290166,1776772,304274,533443,19530,92413,109223,54180,-0.280832351,-0.039424501,,,-0.11303758,0.570396462,0.53378524,6.123294942,0.859615528,0.348773403,,46.79022407,55043,,-229169,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2022,-28.1%,-3.9%,,,-11.3%,0.6,0.5,612.3%,0.86,0.35,-229169,FY2022,0.7,-28.1%,Service,80,TRUE,FALSE,-3.9,,,-11.3,612.3,86,-0.1,2.1,0.3,12/31/2022,2022-FY,FY,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.2808,-0.0394,0,0,-0.113,Small Cap,0,54180,Other,,1776772,55043,-229169,-11.3%,,-28.1%
1820,2023,3/31/2023,Quarterly,163838,138623,25215,-17195,-34343,20354,2098473,255383,1843090,322949,584246,22758,93719,56314,26330,-0.134476453,-0.01636571,0.153902025,-0.104951232,-0.209615596,0.552762021,0.513809252,7.216964324,0.878300555,0.078074867,6.091176729,208.7881627,29984,-0.844797091,-261297,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,-13.4%,-1.6%,15.4%,-10.5%,-21.0%,0.6,0.5,721.7%,0.88,0.08,-261297,Q2023,0.2,-13.4%,Industrial,100,FALSE,FALSE,-1.6,15.4,-10.5,-21,721.7,87.8,0,2.1,0.3,3/31/2023,2023-Q2,Q2,Loss,Weak,High,Negative,TRUE,TRUE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,-0.1345,-0.0164,0.1539,-0.105,-0.2096,Small Cap,0,26330,Other,25215,1843090,29984,-261297,-21.0%,15.4%,-13.4%
1820,2023,6/30/2023,Quarterly,364919,,,,4943,18123,2089561,261546,1828015,307362,559598,22163,90083,103393,62144,0.018899161,0.002365569,,,0.013545472,0.549255001,0.509649784,6.989267662,0.874832082,0.174639075,,90.10299546,41249,,-252236,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,1.9%,0.2%,,,1.4%,0.5,0.5,698.9%,0.87,0.17,-252236,Q2023,0.4,1.9%,Service,80,FALSE,FALSE,0.2,,,1.4,698.9,87.5,0,2.1,0.3,6/30/2023,2023-Q3,Q3,Profit,Weak,High,Weak,FALSE,FALSE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0189,0.0024,0,0,0.0135,Small Cap,0,62144,Other,,1828015,41249,-252236,1.4%,,1.9%
1820,2023,9/30/2023,Quarterly,578305,153442,59944,28881,7146,19903,2046530,269450,1777080,303978,582834,20242,101421,191740,86049,0.02652069,0.003491764,0.103654646,0.049940775,0.012356801,0.521551591,0.48682129,6.59521247,0.868338114,0.282578315,7.580377433,64.01235507,105691,1.451087776,-278856,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,2.7%,0.3%,10.4%,5.0%,1.2%,0.5,0.5,659.5%,0.87,0.28,-278856,Q2023,0.6,2.7%,Industrial,100,FALSE,FALSE,0.3,10.4,5,1.2,659.5,86.8,0,2,0.3,9/30/2023,2023-Q4,Q4,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0265,0.0035,0.1037,0.0499,0.0124,Small Cap,0,86049,Other,59944,1777080,105691,-278856,1.2%,10.4%,2.7%
1820,2023,12/31/2023,Annual,,,,,,,2047092,203433,1843659,259467,568996,18026,79671,,,,,,,,0.456008478,0.424328115,9.062733185,0.900623421,,,,,,-309529,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2023,,,,,,0.5,0.4,906.3%,0.90,,-309529,FY2023,,,Service,47,TRUE,FALSE,,,,,906.3,90.1,,2,0.2,12/31/2023,2023-FY,FY,N/A,Weak,High,N/A,FALSE,FALSE,FALSE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0,0,0,0,0,Small Cap,,0,Other,,1843659,,-309529,,,
1820,2024,3/31/2024,Quarterly,158114,113524,44590,5897,4224,20445,2109196,207302,1901894,297830,627425,16649,99603,84959,67101,0.02037607,0.002002659,0.282011713,0.037295875,0.026714902,0.474686217,0.448150775,9.174508688,0.901715156,0.07496411,6.818667788,229.9296394,17858,0.28843238,-329595,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2024,2.0%,0.2%,28.2%,3.7%,2.7%,0.5,0.4,917.5%,0.90,0.07,-329595,Q2024,0.2,2.0%,Industrial,100,FALSE,FALSE,0.2,28.2,3.7,2.7,917.5,90.2,0,2.1,0.2,3/31/2024,2024-Q2,Q2,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0204,0.002,0.282,0.0373,0.0267,Small Cap,0,67101,Other,44590,1901894,17858,-329595,2.7%,28.2%,2.0%
1820,2024,9/30/2024,Quarterly,505704,116822,44275,25625,7266,21346,1996803,221352,1775451,237246,569049,16951,76302,260127,93238,0.032825545,0.003638817,0.087551216,0.050671935,0.014368089,0.416916645,0.387128349,8.020939499,0.889146801,0.253256831,6.8917468,55.07219638,166889,1.200459102,-331803,,Abdulmohsen Alhokair Group for Tourism and Development,1820_2024,3.3%,0.4%,8.8%,5.1%,1.4%,0.4,0.4,802.1%,0.89,0.25,-331803,Q2024,0.5,3.3%,Industrial,100,FALSE,FALSE,0.4,8.8,5.1,1.4,802.1,88.9,0,2,0.2,9/30/2024,2024-Q4,Q4,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,1820 - Abdulmohsen Alhokair Group for Tourism and Development,0.0328,0.0036,0.0876,0.0507,0.0144,Small Cap,0,93238,Other,44275,1775451,166889,-331803,1.4%,8.8%,3.3%
2240,2024,9/30/2024,Quarterly,4281151,1369333,272121,48730,18444,41356,6303199,653227,5649972,5200223,5350131,1399680,1984878,241786,72774,0.028235208,0.002926133,0.063562579,0.011382453,0.004308187,0.971980499,0.710364475,8.649324048,0.896365798,0.679202894,0.978318616,169.2256288,169012,1.178305445,-149908,,Advanced Building Industries Co.,2240_2024,2.8%,0.3%,6.4%,1.1%,0.4%,1.0,0.7,864.9%,0.90,0.68,-149908,Q2024,4.3,2.8%,Industrial,100,FALSE,FALSE,0.3,6.4,1.1,0.4,864.9,89.6,0,6.3,0.7,9/30/2024,2024-Q4,Q4,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,2240 - Advanced Building Industries Co.,0.0282,0.0029,0.0636,0.0114,0.0043,Small Cap,0,72774,Other,272121,5649972,169012,-149908,0.4%,6.4%,2.8%
2240,2024,12/31/2024,Annual,,,,,,,6033116,545437,5487679,4933179,5145432,1438895,1923695,,,,,,,,0.958749236,0.679104106,10.06106846,0.909592821,,,,,,-212253,,Advanced Building Industries Co.,2240_2024,,,,,,1.0,0.7,1006.1%,0.91,,-212253,FY2024,,,Service,47,TRUE,FALSE,,,,,1006.1,91,,6,0.5,12/31/2024,2024-FY,FY,N/A,Weak,High,N/A,FALSE,FALSE,FALSE,2240 - Advanced Building Industries Co.,0,0,0,0,0,Small Cap,,0,Other,,5487679,,-212253,,,
2240,2025,9/30/2025,Quarterly,4556293,1259119,318482,74213,49731,42795,5969153,674872,5294281,4810889,4861657,1578693,1945777,20435,135131,0.073689529,0.008331333,0.069899368,0.016288022,0.010914794,0.98955747,0.664834232,7.844866878,0.886940073,0.763306452,0.797570522,155.8742173,-114696,1.734151186,-50768,,Advanced Building Industries Co.,2240_2025,7.4%,0.8%,7.0%,1.6%,1.1%,1.0,0.7,784.5%,0.89,0.76,-50768,Q2025,4.6,7.4%,Industrial,100,FALSE,TRUE,0.8,7,1.6,1.1,784.5,88.7,0,6,0.7,9/30/2025,2025-Q4,Q4,Profit,Weak,High,Average,TRUE,TRUE,TRUE,2240 - Advanced Building Industries Co.,0.0737,0.0083,0.0699,0.0163,0.0109,Small Cap,11,135131,Other,318482,5294281,-114696,-50768,1.1%,7.0%,7.4%
4001,2020,3/31/2020,Quarterly,2379494,1920173,459321,110718,99491,675,5329801,1487230,3842571,1827135,2585867,1004729,44696,,57179,0.066896849,0.018666926,0.193033057,0.046530061,0.041811831,0.706585064,0.318038785,2.583709984,0.720959563,0.446450815,1.911135241,6.856096296,,164.0266667,-758732,,Abdullah Al Othaim Markets Co.,4001_2020,6.7%,1.9%,19.3%,4.7%,4.2%,0.7,0.3,258.4%,0.72,0.45,-758732,Q2020,2.4,6.7%,Industrial,93,FALSE,FALSE,1.9,19.3,4.7,4.2,258.4,72.1,0.1,5.3,1.5,3/31/2020,2020-Q2,Q2,Profit,Weak,High,Average,TRUE,TRUE,FALSE,4001 - Abdullah Al Othaim Markets Co.,0.0669,0.0187,0.193,0.0465,0.0418,Small Cap,11,57179,Consumer Staples,459321,3842571,,-758732,4.2%,19.3%,6.7%
4001,2020,6/30/2020,Quarterly,4953922,2062281,512146,149092,126366,9,5035685,1611519,3424166,1555090,2138015,687429,46215,804302,82820,0.078414217,0.025094103,0.103381926,0.03009575,0.025508274,0.72735224,0.405825497,2.124806471,0.679980181,0.983763281,2.999991272,3.405074807,721482,16565.77778,-582925,,Abdullah Al Othaim Markets Co.,4001_2020,7.8%,2.5%,10.3%,3.0%,2.6%,0.7,0.4,212.5%,0.68,0.98,-582925,Q2020,5,7.8%,Industrial,100,FALSE,FALSE,2.5,10.3,3,2.6,212.5,68,0.1,5,1.6,6/30/2020,2020-Q3,Q3,Profit,Weak,High,Average,TRUE,TRUE,TRUE,4001 - Abdullah Al Othaim Markets Co.,0.0784,0.0251,0.1034,0.0301,0.0255,Small Cap,22,82820,Consumer Staples,512146,3424166,721482,-582925,2.6%,10.3%,7.8%
4001,2020,9/30/2020,Quarterly,6766730,1401176,411632,77708,61361,114,4934066,1400965,3533101,1411235,2185029,751268,42409,665452,107976,0.043799096,0.012436194,0.060831746,0.011483833,0.009068043,0.64586557,0.302040385,2.521905258,0.716062777,1.371430783,1.865081436,2.287557653,557476,681.6491228,-773794,,Abdullah Al Othaim Markets Co.,4001_2020,4.4%,1.2%,6.1%,1.1%,0.9%,0.6,0.3,252.2%,0.72,1.37,-773794,Q2020,6.8,4.4%,Industrial,100,FALSE,FALSE,1.2,6.1,1.1,0.9,252.2,71.6,0.1,4.9,1.4,9/30/2020,2020-Q4,Q4,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,4001 - Abdullah Al Othaim Markets Co.,0.0438,0.0124,0.0608,0.0115,0.0091,Small Cap,0,107976,Consumer Staples,411632,3533101,557476,-773794,0.9%,6.1%,4.4%
4001,2020,12/31/2020,Annual,8808170,6900079,1908091,524410,457716,1310,4965229,1568760,3396469,1363078,1945471,859302,49597,887312,137676,0.291769295,0.092184268,0.216627404,0.059536771,0.051964937,0.700641644,0.25894809,2.165066039,0.684050826,1.773970546,8.029864937,2.055240192,749636,400.3129771,-582393,,Abdullah Al Othaim Markets Co.,4001_2020,29.2%,9.2%,21.7%,6.0%,5.2%,0.7,0.3,216.5%,0.68,1.77,-582393,FY2020,8.8,29.2%,Industrial,100,TRUE,FALSE,9.2,21.7,6,5.2,216.5,68.4,0.5,5,1.6,12/31/2020,2020-FY,FY,Profit,Weak,High,Excellent,TRUE,TRUE,TRUE,4001 - Abdullah Al Othaim Markets Co.,0.2918,0.0922,0.2166,0.0595,0.052,Small Cap,67,137676,Consumer Staples,1908091,3396469,749636,-582393,5.2%,21.7%,29.2%
4001,2021,3/31/2021,Quarterly,2097147,1677926,419221,67295,58970,36,5728043,1353828,4374215,2113891,2897758,1204932,35282,,31659,0.04355797,0.010294965,0.199900627,0.032088833,0.028119154,0.729491904,0.313676642,3.230997586,0.763649121,0.366119284,1.392548293,6.140690185,,1869.305556,-783867,,Abdullah Al Othaim Markets Co.,4001_2021,4.4%,1.0%,20.0%,3.2%,2.8%,0.7,0.3,323.1%,0.76,0.37,-783867,Q2021,2.1,4.4%,Industrial,93,FALSE,FALSE,1,20,3.2,2.8,323.1,76.4,0.1,5.7,1.4,3/31/2021,2021-Q2,Q2,Profit,Weak,High,Weak,TRUE,TRUE,FALSE,4001 - Abdullah Al Othaim Markets Co.,0.0436,0.0103,0.1999,0.0321,0.0281,Small Cap,0,31659,Consumer Staples,419221,4374215,,-783867,2.8%,20.0%,4.4%
4001,2021,6/30/2021,Quarterly,4268414,1770776,400492,56020,48525,326,5038109,1395056,3643053,1311808,2057613,859770,36987,331332,59607,0.03478355,0.00963159,0.093826887,0.013124313,0.011368391,0.63753874,0.219690486,2.611402696,0.723099282,0.847225417,2.059592682,3.162826989,271725,171.8404908,-745805,,Abdullah Al Othaim Markets Co.,4001_2021,3.5%,1.0%,9.4%,1.3%,1.1%,0.6,0.2,261.1%,0.72,0.85,-745805,Q2021,4.3,3.5%,Industrial,100,FALSE,FALSE,1,9.4,1.3,1.1,261.1,72.3,0,5,1.4,6/30/2021,2021-Q3,Q3,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,4001 - Abdullah Al Othaim Markets Co.,0.0348,0.0096,0.0938,0.0131,0.0114,Small Cap,0,59607,Consumer Staples,400492,3643053,271725,-745805,1.1%,9.4%,3.5%
4001,2021,9/30/2021,Quarterly,6269269,1599800,400943,57056,44586,305,5050288,1256377,3793911,1319973,2187658,826863,38967,574167,87658,0.035487756,0.008828407,0.063953708,0.009100902,0.007111834,0.603372648,0.225405434,3.019723379,0.751226663,1.241368611,1.934782425,2.268678374,486509,187.0688525,-867685,,Abdullah Al Othaim Markets Co.,4001_2021,3.5%,0.9%,6.4%,0.9%,0.7%,0.6,0.2,302.0%,0.75,1.24,-867685,Q2021,6.3,3.5%,Industrial,100,FALSE,FALSE,0.9,6.4,0.9,0.7,302,75.1,0,5.1,1.3,9/30/2021,2021-Q4,Q4,Profit,Weak,High,Weak,TRUE,TRUE,TRUE,4001 - Abdullah Al Othaim Markets Co.,0.0355,0.0088,0.064,0.0091,0.0071,Small Cap,0,87658,Consumer Staples,400943,3793911,486509,-867685,0.7%,6.4%,3.5%
4001,2021,12/31/2021,Annual,8403693,6639733,1763960,348995,303011,821,5096542,1405598,3690944,1307307,2109947,859368,33719,834853,152472,0.215574439,0.059454234,0.209902956,0.041528766,0.036056886,0.61959234,0.212298698,2.625888768,0.72420555,1.648900961,7.726297698,1.464526965,682381,425.0852619,-802640,,Abdullah Al Othaim Markets Co.,4001_2021,21.6%,5.9%,21.0%,4.2%,3.6%,0.6,0.2,262.6%,0.72,1.65,-802640,FY2021,8.4,21.6%,Industrial,100,TRUE,FALSE,5.9,21,4.2,3.6,262.6,72.4,0.3,5.1,1.4,12/31/2021,2021-FY,FY,Profit,Weak,High,Excellent,TRUE,TRUE,TRUE,4001 - Abdullah Al Othaim Markets Co.,0.2156,0.0595,0.2099,0.0415,0.0361,Small Cap,56,152472,Consumer Staples,1763960,3690944,682381,-802640,3.6%,21.0%,21.6%
4001,2022,3/31/2022,Quarterly,2462381,1973519,488862,90519,91310,149,5680707,1316419,4364288,1992202,2737596,1101530,30509,,51925,0.069362414,0.016073704,0.198532234,0.036760761,0.037081995,0.727719503,0.325348225,3.315272721,0.768264936,0.433463828,1.791616207,4.522364736,,607.5100671,-745394,,Abdullah Al Othaim Markets Co.,4001_2022,6.9%,1.6%,19.9%,3.7%,3.7%,0.7,0.3,331.5%,0.77,0.43,-745394,Q2022,2.5,6.9%,Industrial,93,FALSE,FALSE,1.6,19.9,3.7,3.7,331.5,76.8,0.1,5.7,1.3,3/31/2022,2022-Q2,Q2,Profit,Weak,High,Average,TRUE,TRUE,FALSE,4001 - Abdullah Al Othaim Markets Co.,0.0694,0.0161,0.1985,0.0368,0.0371,Small Cap,11,51925,Consumer Staples,488862,4364288,,-745394,3.7%,19.9%,6.9%
